"ENSG" "neuroectoderm" "mesoderm" "endoderm"
"2707" "ENSG00000149313" 1 0 0
"2708" "ENSG00000149403" 0 0 1
"2709" "ENSG00000149418" 0 1 0
"2710" "ENSG00000149428" 0 1 0
"2711" "ENSG00000149483" 0 0 1
"2712" "ENSG00000149516" 0 0 1
"2713" "ENSG00000149541" 1 0 1
"2714" "ENSG00000149575" 0 1 0
"2715" "ENSG00000149582" 0 1 0
"2716" "ENSG00000149591" 0 0 1
"2717" "ENSG00000149599" 0 1 0
"2718" "ENSG00000149609" 1 0 0
"2719" "ENSG00000149634" 1 0 0
"2720" "ENSG00000149735" 0 1 0
"2721" "ENSG00000149782" 0 1 0
"2722" "ENSG00000149806" 0 0 1
"2723" "ENSG00000149923" 0 1 1
"2724" "ENSG00000150093" 0 0 1
"2725" "ENSG00000150281" 1 0 0
"2726" "ENSG00000150394" 0 1 0
"2727" "ENSG00000150403" 0 0 1
"2728" "ENSG00000150457" 1 1 0
"2729" "ENSG00000150477" 0 1 0
"2730" "ENSG00000150527" 0 1 0
"2731" "ENSG00000150593" 0 1 0
"2732" "ENSG00000150628" 0 1 0
"2733" "ENSG00000150656" 0 0 1
"2734" "ENSG00000150768" 0 0 1
"2735" "ENSG00000150787" 0 1 0
"2736" "ENSG00000150907" 0 0 1
"2737" "ENSG00000150938" 0 1 0
"2738" "ENSG00000150961" 1 0 1
"2739" "ENSG00000150990" 1 0 0
"2740" "ENSG00000150991" 0 0 1
"2741" "ENSG00000151005" 1 0 0
"2742" "ENSG00000151025" 0 1 0
"2743" "ENSG00000151090" 0 1 1
"2744" "ENSG00000151092" 1 1 0
"2745" "ENSG00000151135" 0 1 1
"2746" "ENSG00000151151" 1 0 0
"2747" "ENSG00000151208" 0 1 0
"2748" "ENSG00000151224" 0 1 0
"2749" "ENSG00000151240" 0 1 0
"2750" "ENSG00000151247" 0 1 0
"2751" "ENSG00000151292" 0 1 0
"2752" "ENSG00000151320" 0 0 1
"2753" "ENSG00000151365" 0 0 1
"2754" "ENSG00000151379" 0 0 1
"2755" "ENSG00000151388" 0 0 1
"2756" "ENSG00000151413" 0 0 1
"2757" "ENSG00000151503" 0 1 0
"2758" "ENSG00000151553" 0 1 0
"2759" "ENSG00000151611" 0 0 1
"2760" "ENSG00000151632" 1 0 0
"2761" "ENSG00000151651" 0 0 1
"2762" "ENSG00000151655" 1 0 0
"2763" "ENSG00000151690" 0 0 1
"2764" "ENSG00000151718" 0 0 1
"2765" "ENSG00000151729" 0 0 1
"2766" "ENSG00000151773" 0 0 1
"2767" "ENSG00000151790" 1 0 0
"2768" "ENSG00000151838" 1 0 0
"2769" "ENSG00000151846" 0 1 0
"2770" "ENSG00000151882" 1 1 0
"2771" "ENSG00000151883" 0 1 0
"2772" "ENSG00000151892" 1 0 1
"2773" "ENSG00000151923" 0 0 1
"2774" "ENSG00000151929" 0 0 1
"2775" "ENSG00000151952" 0 1 1
"2776" "ENSG00000151967" 0 0 1
"2777" "ENSG00000152086" 1 0 0
"2778" "ENSG00000152092" 0 0 1
"2779" "ENSG00000152102" 0 1 0
"2780" "ENSG00000152104" 0 0 1
"2781" "ENSG00000152133" 1 0 1
"2782" "ENSG00000152214" 0 0 1
"2783" "ENSG00000152217" 0 1 0
"2784" "ENSG00000152223" 0 0 1
"2785" "ENSG00000152240" 0 0 1
"2786" "ENSG00000152242" 0 1 0
"2787" "ENSG00000152422" 0 1 0
"2788" "ENSG00000152430" 0 0 1
"2789" "ENSG00000152463" 0 0 1
"2790" "ENSG00000152465" 1 0 1
"2791" "ENSG00000152467" 0 0 1
"2792" "ENSG00000152475" 0 0 1
"2793" "ENSG00000152495" 0 0 1
"2794" "ENSG00000152520" 1 0 0
"2795" "ENSG00000152558" 0 1 0
"2796" "ENSG00000152578" 0 0 1
"2797" "ENSG00000152582" 1 0 0
"2798" "ENSG00000152595" 1 0 0
"2799" "ENSG00000152620" 0 0 1
"2800" "ENSG00000152642" 0 1 0
"2801" "ENSG00000152661" 0 1 1
"2802" "ENSG00000152683" 0 0 1
"2803" "ENSG00000152705" 0 0 1
"2804" "ENSG00000152749" 1 0 0
"2805" "ENSG00000152784" 0 0 1
"2806" "ENSG00000152804" 0 1 0
"2807" "ENSG00000152818" 0 1 0
"2808" "ENSG00000152952" 1 0 0
"2809" "ENSG00000153015" 0 0 1
"2810" "ENSG00000153046" 0 0 1
"2811" "ENSG00000153048" 0 1 0
"2812" "ENSG00000153086" 0 1 0
"2813" "ENSG00000153107" 1 0 1
"2814" "ENSG00000153130" 0 1 0
"2815" "ENSG00000153140" 0 1 0
"2816" "ENSG00000153207" 1 0 0
"2817" "ENSG00000153208" 1 0 0
"2818" "ENSG00000153214" 0 1 0
"2819" "ENSG00000153233" 0 0 1
"2820" "ENSG00000153283" 0 0 1
"2821" "ENSG00000153303" 0 1 0
"2822" "ENSG00000153391" 0 0 1
"2823" "ENSG00000153495" 0 1 0
"2824" "ENSG00000153551" 0 1 0
"2825" "ENSG00000153558" 0 1 0
"2826" "ENSG00000153575" 0 1 0
"2827" "ENSG00000153767" 0 0 1
"2828" "ENSG00000153774" 1 0 0
"2829" "ENSG00000153779" 0 0 1
"2830" "ENSG00000153790" 0 0 1
"2831" "ENSG00000153802" 0 0 1
"2832" "ENSG00000153815" 0 1 0
"2833" "ENSG00000153827" 1 1 0
"2834" "ENSG00000153922" 1 0 0
"2835" "ENSG00000153975" 0 0 1
"2836" "ENSG00000154001" 0 0 1
"2837" "ENSG00000154027" 0 0 1
"2838" "ENSG00000154099" 1 0 0
"2839" "ENSG00000154124" 1 0 0
"2840" "ENSG00000154144" 0 1 0
"2841" "ENSG00000154146" 0 1 0
"2842" "ENSG00000154217" 1 0 0
"2843" "ENSG00000154227" 1 0 0
"2844" "ENSG00000154229" 0 0 1
"2845" "ENSG00000154258" 0 0 1
"2846" "ENSG00000154277" 0 1 0
"2847" "ENSG00000154370" 0 1 0
"2848" "ENSG00000154429" 0 0 1
"2849" "ENSG00000154438" 1 0 1
"2850" "ENSG00000154447" 0 0 1
"2851" "ENSG00000154511" 0 1 1
"2852" "ENSG00000154620" 0 0 1
"2853" "ENSG00000154645" 1 0 0
"2854" "ENSG00000154654" 0 0 1
"2855" "ENSG00000154719" 1 0 0
"2856" "ENSG00000154727" 1 0 0
"2857" "ENSG00000154764" 0 0 1
"2858" "ENSG00000154781" 0 1 0
"2859" "ENSG00000154803" 0 0 1
"2860" "ENSG00000154822" 0 0 1
"2861" "ENSG00000154839" 0 1 0
"2862" "ENSG00000154928" 1 0 0
"2863" "ENSG00000154945" 0 0 1
"2864" "ENSG00000154997" 1 0 0
"2865" "ENSG00000155097" 1 0 0
"2866" "ENSG00000155100" 0 1 0
"2867" "ENSG00000155111" 0 1 0
"2868" "ENSG00000155115" 0 0 1
"2869" "ENSG00000155189" 0 0 1
"2870" "ENSG00000155265" 0 0 1
"2871" "ENSG00000155269" 1 1 0
"2872" "ENSG00000155304" 1 0 1
"2873" "ENSG00000155307" 1 0 0
"2874" "ENSG00000155313" 0 0 1
"2875" "ENSG00000155329" 0 1 1
"2876" "ENSG00000155393" 1 0 0
"2877" "ENSG00000155511" 1 0 0
"2878" "ENSG00000155666" 1 0 0
"2879" "ENSG00000155744" 1 0 1
"2880" "ENSG00000155755" 1 0 0
"2881" "ENSG00000155760" 1 1 1
"2882" "ENSG00000155792" 0 0 1
"2883" "ENSG00000155846" 0 1 0
"2884" "ENSG00000155858" 0 1 1
"2885" "ENSG00000155903" 0 1 0
"2886" "ENSG00000155906" 0 0 1
"2887" "ENSG00000155918" 0 0 1
"2888" "ENSG00000155926" 0 0 1
"2889" "ENSG00000155959" 0 1 0
"2890" "ENSG00000155962" 0 1 0
"2891" "ENSG00000155966" 0 1 0
"2892" "ENSG00000155975" 0 0 1
"2893" "ENSG00000156017" 0 1 0
"2894" "ENSG00000156030" 0 0 1
"2895" "ENSG00000156162" 0 1 0
"2896" "ENSG00000156170" 0 0 1
"2897" "ENSG00000156194" 0 0 1
"2898" "ENSG00000156206" 0 1 0
"2899" "ENSG00000156218" 1 0 1
"2900" "ENSG00000156222" 1 0 0
"2901" "ENSG00000156253" 1 0 0
"2902" "ENSG00000156261" 1 0 0
"2903" "ENSG00000156265" 0 0 1
"2904" "ENSG00000156273" 0 1 0
"2905" "ENSG00000156313" 1 0 0
"2906" "ENSG00000156345" 1 0 0
"2907" "ENSG00000156384" 0 1 0
"2908" "ENSG00000156398" 1 0 0
"2909" "ENSG00000156411" 1 0 0
"2910" "ENSG00000156427" 0 0 1
"2911" "ENSG00000156469" 0 0 1
"2912" "ENSG00000156471" 0 1 0
"2913" "ENSG00000156510" 0 1 0
"2914" "ENSG00000156675" 0 1 0
"2915" "ENSG00000156689" 0 0 1
"2916" "ENSG00000156735" 0 0 1
"2917" "ENSG00000156831" 0 1 0
"2918" "ENSG00000156886" 0 0 1
"2919" "ENSG00000156925" 0 0 1
"2920" "ENSG00000156928" 0 0 1
"2921" "ENSG00000156931" 0 0 1
"2922" "ENSG00000156970" 0 1 0
"2923" "ENSG00000156990" 0 0 1
"2924" "ENSG00000157060" 0 0 1
"2925" "ENSG00000157106" 1 0 0
"2926" "ENSG00000157168" 0 1 0
"2927" "ENSG00000157193" 1 1 0
"2928" "ENSG00000157211" 0 1 0
"2929" "ENSG00000157227" 0 0 1
"2930" "ENSG00000157330" 0 1 0
"2931" "ENSG00000157379" 0 0 1
"2932" "ENSG00000157399" 0 0 1
"2933" "ENSG00000157450" 1 0 0
"2934" "ENSG00000157502" 1 0 1
"2935" "ENSG00000157557" 0 0 1
"2936" "ENSG00000157625" 1 0 0
"2937" "ENSG00000157734" 0 0 1
"2938" "ENSG00000157765" 0 0 1
"2939" "ENSG00000157782" 1 0 1
"2940" "ENSG00000157796" 1 0 0
"2941" "ENSG00000157823" 0 0 1
"2942" "ENSG00000157851" 0 0 1
"2943" "ENSG00000157870" 1 0 0
"2944" "ENSG00000157911" 0 0 1
"2945" "ENSG00000157933" 0 1 1
"2946" "ENSG00000158019" 0 0 1
"2947" "ENSG00000158022" 0 1 0
"2948" "ENSG00000158050" 0 0 1
"2949" "ENSG00000158089" 0 0 1
"2950" "ENSG00000158106" 1 0 1
"2951" "ENSG00000158122" 1 0 0
"2952" "ENSG00000158156" 0 0 1
"2953" "ENSG00000158161" 0 1 0
"2954" "ENSG00000158164" 1 0 0
"2955" "ENSG00000158169" 0 0 1
"2956" "ENSG00000158186" 0 0 1
"2957" "ENSG00000158201" 1 0 0
"2958" "ENSG00000158220" 0 0 1
"2959" "ENSG00000158286" 1 1 0
"2960" "ENSG00000158290" 0 0 1
"2961" "ENSG00000158292" 1 0 0
"2962" "ENSG00000158296" 0 0 1
"2963" "ENSG00000158411" 0 0 1
"2964" "ENSG00000158417" 0 1 0
"2965" "ENSG00000158435" 0 0 1
"2966" "ENSG00000158457" 1 0 0
"2967" "ENSG00000158467" 0 0 1
"2968" "ENSG00000158473" 0 1 0
"2969" "ENSG00000158480" 0 1 0
"2970" "ENSG00000158486" 1 1 0
"2971" "ENSG00000158516" 0 0 1
"2972" "ENSG00000158526" 1 0 0
"2973" "ENSG00000158545" 0 1 0
"2974" "ENSG00000158552" 0 1 0
"2975" "ENSG00000158555" 0 0 1
"2976" "ENSG00000158604" 0 0 1
"2977" "ENSG00000158615" 1 0 0
"2978" "ENSG00000158669" 0 0 1
"2979" "ENSG00000158710" 0 1 0
"2980" "ENSG00000158714" 0 0 1
"2981" "ENSG00000158715" 1 0 0
"2982" "ENSG00000158716" 1 0 0
"2983" "ENSG00000158747" 0 1 0
"2984" "ENSG00000158748" 0 0 1
"2985" "ENSG00000158825" 0 1 0
"2986" "ENSG00000158864" 0 0 1
"2987" "ENSG00000158865" 0 0 1
"2988" "ENSG00000158901" 0 0 1
"2989" "ENSG00000158955" 0 0 1
"2990" "ENSG00000159069" 0 1 0
"2991" "ENSG00000159079" 0 0 1
"2992" "ENSG00000159110" 1 0 0
"2993" "ENSG00000159131" 0 0 1
"2994" "ENSG00000159147" 0 1 0
"2995" "ENSG00000159166" 1 0 0
"2996" "ENSG00000159173" 0 0 1
"2997" "ENSG00000159182" 1 0 0
"2998" "ENSG00000159200" 1 0 0
"2999" "ENSG00000159202" 0 1 0
"3000" "ENSG00000159224" 0 1 0
"3001" "ENSG00000159267" 0 1 1
"3002" "ENSG00000159307" 0 0 1
"3003" "ENSG00000159314" 0 0 1
"3004" "ENSG00000159335" 1 0 0
"3005" "ENSG00000159346" 0 1 1
"3006" "ENSG00000159352" 0 0 1
"3007" "ENSG00000159374" 1 0 0
"3008" "ENSG00000159377" 0 1 0
"3009" "ENSG00000159388" 1 0 0
"3010" "ENSG00000159398" 0 0 1
"3011" "ENSG00000159640" 0 0 1
"3012" "ENSG00000159692" 0 0 1
"3013" "ENSG00000159720" 0 1 0
"3014" "ENSG00000159753" 0 1 0
"3015" "ENSG00000159784" 0 0 1
"3016" "ENSG00000159792" 1 0 0
"3017" "ENSG00000159840" 1 0 0
"3018" "ENSG00000159842" 0 0 1
"3019" "ENSG00000159899" 0 1 0
"3020" "ENSG00000159905" 0 0 1
"3021" "ENSG00000159915" 1 0 0
"3022" "ENSG00000159917" 1 0 0
"3023" "ENSG00000160014" 0 0 1
"3024" "ENSG00000160072" 1 0 0
"3025" "ENSG00000160075" 0 0 1
"3026" "ENSG00000160087" 1 1 1
"3027" "ENSG00000160097" 0 0 1
"3028" "ENSG00000160113" 0 1 0
"3029" "ENSG00000160117" 0 1 0
"3030" "ENSG00000160131" 0 0 1
"3031" "ENSG00000160181" 0 0 1
"3032" "ENSG00000160199" 0 0 1
"3033" "ENSG00000160200" 1 0 1
"3034" "ENSG00000160214" 0 1 0
"3035" "ENSG00000160224" 0 0 1
"3036" "ENSG00000160282" 0 1 0
"3037" "ENSG00000160284" 0 0 1
"3038" "ENSG00000160285" 1 1 0
"3039" "ENSG00000160294" 0 1 0
"3040" "ENSG00000160307" 0 1 0
"3041" "ENSG00000160310" 0 0 1
"3042" "ENSG00000160326" 0 1 0
"3043" "ENSG00000160345" 0 0 1
"3044" "ENSG00000160360" 0 0 1
"3045" "ENSG00000160401" 0 0 1
"3046" "ENSG00000160410" 1 0 0
"3047" "ENSG00000160551" 1 0 1
"3048" "ENSG00000160570" 1 0 1
"3049" "ENSG00000160633" 1 1 0
"3050" "ENSG00000160654" 0 0 1
"3051" "ENSG00000160678" 0 0 1
"3052" "ENSG00000160679" 1 0 0
"3053" "ENSG00000160685" 1 0 0
"3054" "ENSG00000160688" 1 0 1
"3055" "ENSG00000160716" 0 0 1
"3056" "ENSG00000160752" 1 1 0
"3057" "ENSG00000160803" 0 0 1
"3058" "ENSG00000160813" 0 0 1
"3059" "ENSG00000160868" 0 1 1
"3060" "ENSG00000160882" 0 0 1
"3061" "ENSG00000160886" 0 0 1
"3062" "ENSG00000160949" 1 0 1
"3063" "ENSG00000160973" 1 0 1
"3064" "ENSG00000160993" 0 0 1
"3065" "ENSG00000160994" 1 0 0
"3066" "ENSG00000161013" 0 0 1
"3067" "ENSG00000161021" 0 0 1
"3068" "ENSG00000161036" 1 0 0
"3069" "ENSG00000161048" 1 0 1
"3070" "ENSG00000161180" 0 1 0
"3071" "ENSG00000161217" 1 0 0
"3072" "ENSG00000161265" 0 0 1
"3073" "ENSG00000161270" 0 1 0
"3074" "ENSG00000161281" 0 0 1
"3075" "ENSG00000161326" 1 0 0
"3076" "ENSG00000161395" 1 0 0
"3077" "ENSG00000161509" 0 1 0
"3078" "ENSG00000161513" 0 0 1
"3079" "ENSG00000161573" 0 1 0
"3080" "ENSG00000161609" 1 0 0
"3081" "ENSG00000161610" 0 0 1
"3082" "ENSG00000161642" 0 1 0
"3083" "ENSG00000161649" 0 1 0
"3084" "ENSG00000161654" 0 1 0
"3085" "ENSG00000161791" 1 0 0
"3086" "ENSG00000161800" 1 1 0
"3087" "ENSG00000161835" 0 0 1
"3088" "ENSG00000161847" 1 1 1
"3089" "ENSG00000161911" 1 0 0
"3090" "ENSG00000161944" 0 1 0
"3091" "ENSG00000161960" 0 1 0
"3092" "ENSG00000161981" 1 0 0
"3093" "ENSG00000162009" 0 1 0
"3094" "ENSG00000162063" 0 0 1
"3095" "ENSG00000162065" 1 0 0
"3096" "ENSG00000162073" 0 0 1
"3097" "ENSG00000162086" 0 0 1
"3098" "ENSG00000162104" 0 1 0
"3099" "ENSG00000162129" 1 0 0
"3100" "ENSG00000162139" 1 1 0
"3101" "ENSG00000162191" 0 1 0
"3102" "ENSG00000162231" 0 0 1
"3103" "ENSG00000162302" 0 0 1
"3104" "ENSG00000162341" 1 0 0
"3105" "ENSG00000162366" 0 0 1
"3106" "ENSG00000162367" 0 0 1
"3107" "ENSG00000162368" 0 0 1
"3108" "ENSG00000162377" 0 0 1
"3109" "ENSG00000162378" 0 1 0
"3110" "ENSG00000162384" 0 0 1
"3111" "ENSG00000162396" 0 1 0
"3112" "ENSG00000162408" 0 1 0
"3113" "ENSG00000162419" 1 1 1
"3114" "ENSG00000162426" 0 0 1
"3115" "ENSG00000162433" 0 0 1
"3116" "ENSG00000162434" 0 1 0
"3117" "ENSG00000162444" 1 0 0
"3118" "ENSG00000162461" 0 1 0
"3119" "ENSG00000162482" 0 1 0
"3120" "ENSG00000162493" 0 1 0
"3121" "ENSG00000162521" 0 0 1
"3122" "ENSG00000162595" 0 0 1
"3123" "ENSG00000162613" 0 1 1
"3124" "ENSG00000162620" 0 0 1
"3125" "ENSG00000162645" 0 0 1
"3126" "ENSG00000162654" 0 0 1
"3127" "ENSG00000162664" 0 0 1
"3128" "ENSG00000162669" 0 0 1
"3129" "ENSG00000162687" 1 0 1
"3130" "ENSG00000162704" 1 0 0
"3131" "ENSG00000162722" 0 0 1
"3132" "ENSG00000162723" 0 1 0
"3133" "ENSG00000162735" 0 0 1
"3134" "ENSG00000162745" 1 0 0
"3135" "ENSG00000162746" 0 1 0
"3136" "ENSG00000162753" 0 0 1
"3137" "ENSG00000162761" 1 0 0
"3138" "ENSG00000162775" 1 0 1
"3139" "ENSG00000162783" 0 1 1
"3140" "ENSG00000162813" 0 1 0
"3141" "ENSG00000162849" 0 1 0
"3142" "ENSG00000162851" 0 1 0
"3143" "ENSG00000162852" 0 1 0
"3144" "ENSG00000162869" 0 0 1
"3145" "ENSG00000162889" 0 1 0
"3146" "ENSG00000162892" 0 1 0
"3147" "ENSG00000162894" 1 0 0
"3148" "ENSG00000162929" 0 0 1
"3149" "ENSG00000162931" 1 0 0
"3150" "ENSG00000162971" 0 1 0
"3151" "ENSG00000162972" 0 0 1
"3152" "ENSG00000162976" 0 1 0
"3153" "ENSG00000162981" 0 0 1
"3154" "ENSG00000162999" 1 0 0
"3155" "ENSG00000163001" 0 0 1
"3156" "ENSG00000163002" 0 0 1
"3157" "ENSG00000163009" 1 0 0
"3158" "ENSG00000163013" 1 0 0
"3159" "ENSG00000163064" 0 1 0
"3160" "ENSG00000163081" 0 0 1
"3161" "ENSG00000163155" 0 0 1
"3162" "ENSG00000163191" 1 0 0
"3163" "ENSG00000163206" 1 0 0
"3164" "ENSG00000163214" 0 1 0
"3165" "ENSG00000163220" 0 0 1
"3166" "ENSG00000163251" 0 1 0
"3167" "ENSG00000163273" 1 0 0
"3168" "ENSG00000163281" 0 0 1
"3169" "ENSG00000163297" 0 0 1
"3170" "ENSG00000163322" 1 0 0
"3171" "ENSG00000163328" 0 1 0
"3172" "ENSG00000163344" 0 1 0
"3173" "ENSG00000163346" 1 0 0
"3174" "ENSG00000163347" 1 0 0
"3175" "ENSG00000163348" 0 0 1
"3176" "ENSG00000163359" 0 0 1
"3177" "ENSG00000163382" 0 0 1
"3178" "ENSG00000163394" 1 0 1
"3179" "ENSG00000163395" 1 0 0
"3180" "ENSG00000163399" 0 1 0
"3181" "ENSG00000163406" 1 0 0
"3182" "ENSG00000163440" 1 0 0
"3183" "ENSG00000163444" 0 0 1
"3184" "ENSG00000163466" 1 0 0
"3185" "ENSG00000163481" 0 0 1
"3186" "ENSG00000163499" 0 1 0
"3187" "ENSG00000163510" 0 1 0
"3188" "ENSG00000163513" 0 0 1
"3189" "ENSG00000163515" 1 0 0
"3190" "ENSG00000163521" 0 1 0
"3191" "ENSG00000163527" 1 0 0
"3192" "ENSG00000163531" 1 1 0
"3193" "ENSG00000163558" 0 0 1
"3194" "ENSG00000163563" 0 0 1
"3195" "ENSG00000163577" 0 1 1
"3196" "ENSG00000163605" 0 0 1
"3197" "ENSG00000163623" 1 1 0
"3198" "ENSG00000163626" 0 0 1
"3199" "ENSG00000163631" 0 1 0
"3200" "ENSG00000163635" 0 0 1
"3201" "ENSG00000163636" 1 0 1
"3202" "ENSG00000163637" 0 1 0
"3203" "ENSG00000163644" 0 0 1
"3204" "ENSG00000163646" 0 0 1
"3205" "ENSG00000163660" 0 1 1
"3206" "ENSG00000163666" 0 0 1
"3207" "ENSG00000163683" 0 1 0
"3208" "ENSG00000163694" 0 1 0
"3209" "ENSG00000163697" 0 0 1
"3210" "ENSG00000163704" 0 0 1
"3211" "ENSG00000163714" 0 1 0
"3212" "ENSG00000163751" 1 0 0
"3213" "ENSG00000163798" 0 0 1
"3214" "ENSG00000163810" 0 1 0
"3215" "ENSG00000163811" 1 1 0
"3216" "ENSG00000163820" 0 1 0
"3217" "ENSG00000163823" 1 0 0
"3218" "ENSG00000163832" 1 0 1
"3219" "ENSG00000163864" 1 0 0
"3220" "ENSG00000163870" 1 0 1
"3221" "ENSG00000163873" 0 0 1
"3222" "ENSG00000163884" 0 0 1
"3223" "ENSG00000163888" 1 0 0
"3224" "ENSG00000163898" 1 0 0
"3225" "ENSG00000163900" 0 0 1
"3226" "ENSG00000163902" 0 0 1
"3227" "ENSG00000163918" 1 0 0
"3228" "ENSG00000163935" 1 0 0
"3229" "ENSG00000163938" 1 0 0
"3230" "ENSG00000163958" 1 0 0
"3231" "ENSG00000163960" 0 0 1
"3232" "ENSG00000163961" 0 0 1
"3233" "ENSG00000163964" 0 0 1
"3234" "ENSG00000163975" 1 0 0
"3235" "ENSG00000164002" 1 0 0
"3236" "ENSG00000164007" 1 1 0
"3237" "ENSG00000164011" 0 1 0
"3238" "ENSG00000164040" 0 1 0
"3239" "ENSG00000164048" 1 0 1
"3240" "ENSG00000164050" 1 0 0
"3241" "ENSG00000164053" 0 0 1
"3242" "ENSG00000164054" 0 0 1
"3243" "ENSG00000164066" 0 1 0
"3244" "ENSG00000164074" 1 0 0
"3245" "ENSG00000164076" 1 0 0
"3246" "ENSG00000164081" 0 1 0
"3247" "ENSG00000164082" 0 0 1
"3248" "ENSG00000164087" 0 1 0
"3249" "ENSG00000164091" 0 0 1
"3250" "ENSG00000164104" 0 0 1
"3251" "ENSG00000164106" 1 0 0
"3252" "ENSG00000164109" 0 1 0
"3253" "ENSG00000164111" 0 0 1
"3254" "ENSG00000164113" 1 0 0
"3255" "ENSG00000164128" 1 0 0
"3256" "ENSG00000164134" 1 0 0
"3257" "ENSG00000164144" 0 1 1
"3258" "ENSG00000164180" 1 0 0
"3259" "ENSG00000164188" 1 0 0
"3260" "ENSG00000164237" 0 0 1
"3261" "ENSG00000164244" 0 0 1
"3262" "ENSG00000164266" 0 0 1
"3263" "ENSG00000164291" 0 0 1
"3264" "ENSG00000164294" 0 0 1
"3265" "ENSG00000164300" 0 1 0
"3266" "ENSG00000164305" 0 0 1
"3267" "ENSG00000164318" 0 1 0
"3268" "ENSG00000164329" 0 0 1
"3269" "ENSG00000164347" 0 0 1
"3270" "ENSG00000164400" 0 1 0
"3271" "ENSG00000164402" 0 0 1
"3272" "ENSG00000164403" 0 1 0
"3273" "ENSG00000164405" 0 0 1
"3274" "ENSG00000164411" 0 0 1
"3275" "ENSG00000164414" 0 1 0
"3276" "ENSG00000164440" 1 0 0
"3277" "ENSG00000164458" 0 0 1
"3278" "ENSG00000164483" 0 0 1
"3279" "ENSG00000164494" 0 1 1
"3280" "ENSG00000164500" 0 0 1
"3281" "ENSG00000164530" 0 0 1
"3282" "ENSG00000164535" 0 0 1
"3283" "ENSG00000164600" 0 1 0
"3284" "ENSG00000164627" 0 0 1
"3285" "ENSG00000164659" 0 1 0
"3286" "ENSG00000164691" 1 0 0
"3287" "ENSG00000164694" 0 1 0
"3288" "ENSG00000164708" 1 0 0
"3289" "ENSG00000164742" 0 1 0
"3290" "ENSG00000164754" 0 1 0
"3291" "ENSG00000164761" 0 0 1
"3292" "ENSG00000164794" 0 1 0
"3293" "ENSG00000164816" 1 0 0
"3294" "ENSG00000164825" 0 1 0
"3295" "ENSG00000164849" 0 1 0
"3296" "ENSG00000164867" 1 0 0
"3297" "ENSG00000164871" 1 0 0
"3298" "ENSG00000164898" 1 0 0
"3299" "ENSG00000164933" 0 0 1
"3300" "ENSG00000164935" 0 1 0
"3301" "ENSG00000165028" 0 1 0
"3302" "ENSG00000165055" 0 0 1
"3303" "ENSG00000165059" 0 0 1
"3304" "ENSG00000165066" 0 1 0
"3305" "ENSG00000165078" 0 0 1
"3306" "ENSG00000165097" 1 0 0
"3307" "ENSG00000165138" 1 0 0
"3308" "ENSG00000165156" 1 0 0
"3309" "ENSG00000165175" 0 0 1
"3310" "ENSG00000165233" 0 0 1
"3311" "ENSG00000165240" 0 0 1
"3312" "ENSG00000165244" 0 1 1
"3313" "ENSG00000165246" 1 0 0
"3314" "ENSG00000165264" 0 1 1
"3315" "ENSG00000165280" 0 0 1
"3316" "ENSG00000165282" 0 1 1
"3317" "ENSG00000165322" 1 0 0
"3318" "ENSG00000165325" 0 0 1
"3319" "ENSG00000165388" 0 1 0
"3320" "ENSG00000165392" 0 0 1
"3321" "ENSG00000165417" 0 0 1
"3322" "ENSG00000165443" 1 0 0
"3323" "ENSG00000165457" 1 1 0
"3324" "ENSG00000165458" 0 0 1
"3325" "ENSG00000165462" 1 0 0
"3326" "ENSG00000165471" 0 0 1
"3327" "ENSG00000165478" 0 1 0
"3328" "ENSG00000165480" 1 0 1
"3329" "ENSG00000165506" 1 0 0
"3330" "ENSG00000165548" 1 0 0
"3331" "ENSG00000165553" 0 0 1
"3332" "ENSG00000165556" 1 1 0
"3333" "ENSG00000165583" 0 1 0
"3334" "ENSG00000165588" 1 1 0
"3335" "ENSG00000165632" 1 0 0
"3336" "ENSG00000165643" 0 1 0
"3337" "ENSG00000165646" 0 0 1
"3338" "ENSG00000165650" 0 0 1
"3339" "ENSG00000165660" 1 0 0
"3340" "ENSG00000165671" 1 0 1
"3341" "ENSG00000165675" 0 1 1
"3342" "ENSG00000165678" 1 0 0
"3343" "ENSG00000165699" 1 1 0
"3344" "ENSG00000165730" 0 1 1
"3345" "ENSG00000165731" 1 0 0
"3346" "ENSG00000165752" 1 0 1
"3347" "ENSG00000165792" 1 0 1
"3348" "ENSG00000165804" 0 0 1
"3349" "ENSG00000165806" 0 0 1
"3350" "ENSG00000165813" 0 1 0
"3351" "ENSG00000165868" 1 0 0
"3352" "ENSG00000165898" 1 0 0
"3353" "ENSG00000165905" 0 0 1
"3354" "ENSG00000165914" 1 0 0
"3355" "ENSG00000165915" 0 1 0
"3356" "ENSG00000165929" 0 0 1
"3357" "ENSG00000165934" 0 1 0
"3358" "ENSG00000165943" 0 1 0
"3359" "ENSG00000165953" 0 0 1
"3360" "ENSG00000165959" 1 0 0
"3361" "ENSG00000165973" 1 0 0
"3362" "ENSG00000166049" 0 0 1
"3363" "ENSG00000166068" 1 0 0
"3364" "ENSG00000166073" 0 1 0
"3365" "ENSG00000166086" 1 0 0
"3366" "ENSG00000166118" 0 1 0
"3367" "ENSG00000166135" 1 0 0
"3368" "ENSG00000166136" 0 0 1
"3369" "ENSG00000166147" 1 1 0
"3370" "ENSG00000166164" 0 0 1
"3371" "ENSG00000166166" 0 0 1
